SNID,zhel,zcmb,zHD,PV,has_host,in_group,redshift_diff,abs_PV,z_relative_error,host_status,group_status
2533,0.3422,0.341008,0.34111,-23,1,0,-0.0011920000000000264,23,0.014611338398597311,With Host,Not in Group
2561,0.118129,0.117412,0.1176,-50,1,0,-0.0007169999999999954,50,0.0001777717579933801,With Host,Not in Group
2635,0.1437,0.14311,0.14325,-36,1,0,-0.0005900000000000072,36,0.003479471120389701,With Host,Not in Group
2689,0.161489,0.160357,0.16053,-44,1,0,-0.0011319999999999941,44,0.0002848491228504728,With Host,Not in Group
2789,0.290479,0.288902,0.28901,-26,1,0,-0.001576999999999995,26,0.00019278502060389907,With Host,Not in Group
2916,0.1242,0.12303,0.12316,-34,1,0,-0.0011700000000000044,34,0.004025764895330112,With Host,Not in Group
2943,0.2654,0.264054,0.26419,-31,1,0,-0.0013460000000000139,31,0.0018839487565938205,With Host,Not in Group
2992,0.126604,0.126083,0.12623,-38,1,0,-0.0005209999999999937,38,0.0001342769580739945,With Host,Not in Group
3080,0.174404,0.173152,0.17331,-42,1,0,-0.0012520000000000031,42,0.0001318777092268526,With Host,Not in Group
3087,0.16551,0.164311,0.16448,-43,1,0,-0.0011989999999999779,43,9.062896501721951e-05,With Host,Not in Group
3199,0.2511,0.249615,0.24972,-26,1,0,-0.0014849999999999863,26,0.0019912385503783356,With Host,Not in Group
3256,0.108225,0.10694,0.10711,-47,1,0,-0.0012850000000000084,47,8.316008316008316e-05,With Host,Not in Group
3317,0.161011,0.159907,0.16008,-45,1,0,-0.0011039999999999939,45,0.00018632267360615116,With Host,Not in Group
3377,0.2451,0.244485,0.24459,-25,1,0,-0.0006150000000000044,25,0.002039983680130559,With Host,Not in Group
3451,0.249841,0.248353,0.24846,-26,1,0,-0.001488000000000017,26,0.000156099279141534,With Host,Not in Group
3452,0.231138,0.229669,0.22978,-28,1,0,-0.001468999999999998,28,9.950765343647517e-05,With Host,Not in Group
3592,0.086578,0.085439,0.08571,-76,1,0,-0.0011390000000000011,76,0.0005428630830003003,With Host,Not in Group
3901,0.062861,0.061702,0.06222,-147,1,0,-0.0011590000000000003,147,0.00012726491783458742,With Host,Not in Group
4000,0.277701,0.276562,0.27668,-27,1,0,-0.0011390000000000011,27,0.00043932142844282164,With Host,Not in Group
4046,0.2792,0.277643,0.27777,-29,1,0,-0.0015570000000000306,29,0.01790830945558739,With Host,Not in Group
4241,0.332,0.330519,0.33063,-25,1,0,-0.00148100000000001,25,0.001506024096385542,With Host,Not in Group
4524,0.0616,0.060903,0.06123,-92,1,0,-0.0006970000000000032,92,0.008116883116883116,With Host,Not in Group
4679,0.3324,0.331041,0.33115,-25,1,0,-0.001358999999999999,25,0.0015042117930204573,With Host,Not in Group
5103,0.161989,0.160596,0.16078,-46,1,0,-0.0013930000000000053,46,6.173258678058388e-05,With Host,Not in Group
5183,0.3898,0.389096,0.38917,-17,1,0,-0.0007039999999999824,17,0.0012827090815802978,With Host,Not in Group
5350,0.1754,0.17431,0.17438,-18,1,0,-0.0010900000000000076,18,0.0028506271379703536,With Host,Not in Group
5391,0.3009,0.300219,0.3003,-20,1,0,-0.0006809999999999872,20,0.001661681621801263,With Host,Not in Group
5395,0.117,0.116354,0.11653,-47,1,0,-0.0006460000000000077,47,0.004273504273504273,With Host,Not in Group
5533,0.220282,0.21887,0.21898,-27,1,0,-0.0014119999999999966,27,8.171344004503319e-05,With Host,Not in Group
5549,0.121242,0.119919,0.12014,-58,1,0,-0.0013230000000000047,58,0.00015671137064713549,With Host,Not in Group
5550,0.156291,0.154928,0.15511,-47,1,0,-0.001363000000000003,47,9.597481620822695e-05,With Host,Not in Group
5588,0.411141,0.409466,0.40957,-22,1,0,-0.001674999999999982,22,0.00021647074847801605,With Host,Not in Group
5635,0.17979,0.178393,0.17852,-33,1,0,-0.0013970000000000093,33,0.00038934312253184264,With Host,Not in Group
5717,0.2517,0.250374,0.25051,-32,1,0,-0.0013259999999999939,32,0.001986491855383393,With Host,Not in Group
5736,0.2552,0.253945,0.25407,-30,1,0,-0.0012550000000000061,30,0.019592476489028215,With Host,Not in Group
5737,0.393,0.391606,0.3917,-21,1,0,-0.0013940000000000063,21,0.0012722646310432569,With Host,Not in Group
5751,0.130555,0.129287,0.1295,-56,1,0,-0.0012679999999999914,56,9.957489180805024e-05,With Host,Not in Group
5844,0.3108,0.309296,0.30938,-19,1,0,-0.0015040000000000053,19,0.0016087516087516086,With Host,Not in Group
5944,0.045915,0.044955,0.04575,-229,1,0,-0.0009599999999999956,229,0.00034846999891103127,With Host,Not in Group
5957,0.280304,0.279235,0.27935,-26,1,0,-0.0010689999999999866,26,8.562132541811747e-05,With Host,Not in Group
5966,0.309632,0.30822,0.30834,-27,1,0,-0.0014120000000000243,27,8.074100868127325e-05,With Host,Not in Group
5994,0.1892,0.188012,0.18809,-21,0,0,-0.0011879999999999946,21,0.026427061310782242,No Host,Not in Group
6057,0.067072,0.066517,0.06654,-6,1,0,-0.0005549999999999999,6,0.0001341841603053435,With Host,Not in Group
6100,0.3177,0.316134,0.31623,-22,1,0,-0.0015659999999999563,22,0.0015738117721120555,With Host,Not in Group
6108,0.2595,0.258003,0.25813,-31,1,0,-0.001497000000000026,31,0.0019267822736030828,With Host,Not in Group
6127,0.28859,0.28704,0.28714,-24,1,0,-0.0015499999999999958,24,5.890710003811636e-05,With Host,Not in Group
6137,0.3001,0.298878,0.29893,-13,1,0,-0.0012220000000000009,13,0.0016661112962345886,With Host,Not in Group
6192,0.272471,0.27091,0.27103,-29,1,0,-0.0015610000000000346,29,0.00011377357590349065,With Host,Not in Group
6196,0.281345,0.279804,0.27991,-24,1,0,-0.0015410000000000146,24,0.00019548952353871582,With Host,Not in Group
6249,0.295061,0.293536,0.29365,-27,1,0,-0.0015249999999999986,27,4.066955646459546e-05,With Host,Not in Group
6295,0.079563,0.078494,0.07877,-76,1,0,-0.0010690000000000005,76,0.00023880446941417497,With Host,Not in Group
6304,0.190934,0.189793,0.18995,-40,1,0,-0.0011410000000000031,40,0.00013617270889417285,With Host,Not in Group
6315,0.267,0.265764,0.26583,-16,1,0,-0.0012360000000000149,16,0.0018726591760299626,With Host,Not in Group
6406,0.124488,0.123767,0.12393,-44,1,0,-0.0007209999999999994,44,0.00010442773600668337,With Host,Not in Group
6422,0.186455,0.185006,0.18515,-37,1,0,-0.0014490000000000058,37,0.00015553350674425465,With Host,Not in Group
6558,0.057385,0.056314,0.05708,-218,1,0,-0.0010709999999999956,218,0.00022654003659492897,With Host,Not in Group
6649,0.3162,0.315088,0.3152,-25,0,0,-0.0011120000000000019,25,0.015812776723592666,No Host,Not in Group
6699,0.3106,0.30915,0.30922,-17,1,0,-0.0014500000000000068,17,0.0016097875080489377,With Host,Not in Group
6773,0.0903,0.08932,0.08943,-30,1,0,-0.0009800000000000086,30,0.005537098560354374,With Host,Not in Group
6777,0.4043,0.402762,0.40283,-14,0,0,-0.0015379999999999838,14,0.0012367054167697256,No Host,Not in Group
6780,0.204064,0.202676,0.20279,-28,1,0,-0.0013880000000000003,28,0.00014211227850086247,With Host,Not in Group
6924,0.3302,0.3286,0.32871,-26,0,0,-0.0015999999999999903,26,0.015142337976983647,No Host,Not in Group
6933,0.2152,0.213833,0.21399,-38,0,0,-0.001367000000000007,38,0.023234200743494426,No Host,Not in Group
6936,0.180212,0.178901,0.17901,-27,1,0,-0.0013110000000000066,27,0.00014982354116263068,With Host,Not in Group
7017,0.269,0.267876,0.26799,-28,1,0,-0.0011240000000000139,28,0.0018587360594795538,With Host,Not in Group
7143,0.305137,0.303542,0.30365,-24,1,0,-0.001595000000000013,24,9.503927743931415e-05,With Host,Not in Group
7147,0.110217,0.10886,0.10908,-58,1,0,-0.001356999999999997,58,0.0001814602103123838,With Host,Not in Group
7243,0.204617,0.203228,0.20334,-28,1,0,-0.0013890000000000013,28,6.842051246963839e-05,With Host,Not in Group
7473,0.2182,0.216772,0.21692,-35,1,0,-0.0014280000000000126,35,0.022914757103574702,With Host,Not in Group
7475,0.3242,0.322651,0.32276,-25,0,0,-0.001548999999999967,25,0.015422578655151143,No Host,Not in Group
7512,0.2212,0.220552,0.22066,-26,1,0,-0.0006480000000000097,26,0.022603978300180832,With Host,Not in Group
7779,0.3812,0.379863,0.37991,-11,1,0,-0.001336999999999977,11,0.001311647429171039,With Host,Not in Group
7847,0.212659,0.211603,0.21174,-34,1,0,-0.0010559999999999736,34,0.0003997009296573388,With Host,Not in Group
7876,0.076023,0.074896,0.0752,-84,1,0,-0.0011269999999999891,84,0.00013153913947094962,With Host,Not in Group
8030,0.4242,0.423133,0.42322,-19,1,0,-0.0010670000000000401,19,0.011786892975011787,With Host,Not in Group
8046,0.25857,0.257605,0.25772,-28,1,0,-0.0009650000000000492,28,0.0001237575898209382,With Host,Not in Group
8151,0.013004,0.011836,0.01191,-22,1,0,-0.0011680000000000006,22,0.0009996924023377423,With Host,Not in Group
8213,0.186112,0.184684,0.18484,-39,1,0,-0.0014280000000000126,39,0.000343878954607978,With Host,Not in Group
8495,0.214981,0.213532,0.21365,-29,1,0,-0.0014490000000000058,29,7.442518176024857e-05,With Host,Not in Group
8598,0.361196,0.360237,0.36033,-20,1,0,-0.0009590000000000432,20,5.814017873952092e-05,With Host,Not in Group
8719,0.117566,0.116282,0.1165,-58,1,0,-0.0012840000000000074,58,5.954102376537434e-05,With Host,Not in Group
8921,0.145387,0.144095,0.14423,-35,1,0,-0.0012919999999999876,35,0.00010317291092050872,With Host,Not in Group
9032,0.254,0.25249,0.2526,-26,1,0,-0.0015100000000000113,26,0.001968503937007874,With Host,Not in Group
9045,0.390984,0.389284,0.38938,-20,1,0,-0.0016999999999999793,20,8.440243079000676e-05,With Host,Not in Group
9207,0.350268,0.348859,0.34896,-23,1,0,-0.001409000000000049,23,7.708383295076912e-05,With Host,Not in Group
9457,0.258229,0.256722,0.25683,-26,1,0,-0.0015069999999999806,26,0.00017039139678347512,With Host,Not in Group
9467,0.220272,0.218856,0.21897,-28,1,0,-0.0014160000000000006,28,0.0001225757245587274,With Host,Not in Group
10096,0.077649,0.076663,0.07694,-77,1,0,-0.0009860000000000008,77,0.00016742005692281934,With Host,Not in Group
10434,0.104161,0.102879,0.10305,-47,1,0,-0.0012820000000000054,47,0.00019201044536822803,With Host,Not in Group
10449,0.242027,0.240538,0.24065,-26,1,0,-0.0014889999999999903,26,7.43718676015486e-05,With Host,Not in Group
10550,0.300813,0.299226,0.29933,-25,1,0,-0.001587000000000005,25,5.318919062673488e-05,With Host,Not in Group
10805,0.045248,0.043971,0.04439,-121,1,0,-0.0012769999999999934,121,0.0001768033946251768,With Host,Not in Group
11067,0.117758,0.116803,0.11701,-54,1,0,-0.0009549999999999975,54,0.00018682382513289967,With Host,Not in Group
11206,0.38338,0.381745,0.38185,-23,1,0,-0.0016349999999999976,23,0.0003364807762533257,With Host,Not in Group
11300,0.136842,0.135528,0.13572,-52,1,0,-0.0013139999999999818,52,0.0002776925213019395,With Host,Not in Group
11452,0.3012,0.299723,0.29984,-26,1,0,-0.001477000000000006,26,0.016600265604249667,With Host,Not in Group
11557,0.3822,0.381171,0.38126,-20,1,0,-0.0010290000000000021,20,0.013082155939298797,With Host,Not in Group
11650,0.2752,0.273827,0.27395,-29,1,0,-0.001373000000000013,29,0.018168604651162792,With Host,Not in Group
11864,0.3052,0.30396,0.30407,-26,1,0,-0.0012400000000000189,26,0.0163826998689384,With Host,Not in Group
12136,0.349943,0.348294,0.34839,-22,1,0,-0.0016490000000000116,22,0.00014573802019185981,With Host,Not in Group
12779,0.079948,0.078908,0.07906,-41,1,0,-0.0010399999999999993,41,0.0003627357782558663,With Host,Not in Group
12780,0.049408,0.048247,0.04812,36,1,0,-0.0011610000000000023,36,0.0003035945595854922,With Host,Not in Group
12781,0.084083,0.082822,0.08309,-74,1,0,-0.0012609999999999982,74,0.002116955865038117,With Host,Not in Group
12841,0.293488,0.292075,0.29215,-17,1,0,-0.001413000000000053,17,0.00013629177342855585,With Host,Not in Group
12843,0.167253,0.165951,0.16606,-29,1,0,-0.0013020000000000254,29,0.00040656968783818524,With Host,Not in Group
12851,0.2496,0.248075,0.24819,-28,1,0,-0.0015249999999999986,28,0.0020032051282051285,With Host,Not in Group
12853,0.1694,0.168172,0.16828,-27,1,0,-0.0012280000000000069,27,0.0029515938606847697,With Host,Not in Group
12855,0.1707,0.169332,0.16947,-34,1,0,-0.0013679999999999803,34,0.0029291154071470417,With Host,Not in Group
12856,0.171673,0.170286,0.17042,-36,1,0,-0.0013869999999999993,36,8.737541721761722e-05,With Host,Not in Group
12860,0.121679,0.120423,0.12058,-41,1,0,-0.0012559999999999932,41,0.0001068384848659177,With Host,Not in Group
12869,0.279533,0.278066,0.27816,-21,1,0,-0.001466999999999996,21,0.00010016706435376146,With Host,Not in Group
12881,0.238109,0.236708,0.23685,-33,1,0,-0.0014009999999999856,33,0.00013859198938301367,With Host,Not in Group
12883,0.3065,0.305192,0.30526,-15,1,0,-0.0013079999999999758,15,0.0016313213703099511,With Host,Not in Group
12897,0.017618,0.016546,0.0165,12,1,0,-0.001072,12,0.0016460438188216596,With Host,Not in Group
12898,0.083581,0.08255,0.08282,-74,1,0,-0.0010310000000000041,74,9.571553343463227e-05,With Host,Not in Group
12907,0.132042,0.130874,0.13108,-54,1,0,-0.0011680000000000024,54,0.00023477378409899883,With Host,Not in Group
12927,0.189776,0.188917,0.18906,-36,1,0,-0.0008589999999999987,36,8.957929348284293e-05,With Host,Not in Group
12928,0.1397,0.13868,0.13875,-20,1,0,-0.0010199999999999931,20,0.003579098067287044,With Host,Not in Group
12930,0.147168,0.146065,0.14615,-23,1,0,-0.0011029999999999929,23,0.00010192433137638618,With Host,Not in Group
12950,0.082734,0.081415,0.08167,-71,1,0,-0.0013190000000000007,71,0.00012086929194768778,With Host,Not in Group
12971,0.235239,0.233809,0.23395,-33,1,0,-0.0014300000000000146,33,0.000161537840239076,With Host,Not in Group
12972,0.2608,0.259353,0.25948,-31,1,0,-0.001446999999999976,31,0.0019171779141104297,With Host,Not in Group
12977,0.247804,0.246431,0.24656,-32,1,0,-0.0013729999999999853,32,6.053171054543107e-05,With Host,Not in Group
12983,0.26531,0.26395,0.26408,-30,1,0,-0.0013599999999999723,30,5.276845953789906e-05,With Host,Not in Group
13005,0.127284,0.126223,0.12642,-52,1,0,-0.0010610000000000064,52,0.00014927249300776218,With Host,Not in Group
13025,0.224358,0.222867,0.22299,-31,1,0,-0.0014909999999999923,31,6.685743320942423e-05,With Host,Not in Group
13038,0.1062,0.104845,0.10507,-60,0,0,-0.001355000000000009,60,0.047080979284369114,No Host,Not in Group
13044,0.125883,0.124552,0.12472,-45,1,0,-0.0013309999999999989,45,0.00016682157241247825,With Host,Not in Group
13045,0.1806,0.179156,0.17931,-39,1,0,-0.0014440000000000008,39,0.00021594684385382057,With Host,Not in Group
13070,0.198628,0.197186,0.19733,-37,1,0,-0.0014419999999999988,37,9.565620154258212e-05,With Host,Not in Group
13072,0.230633,0.229165,0.22928,-28,1,0,-0.001467999999999997,28,5.2030715465696584e-05,With Host,Not in Group
13099,0.266025,0.264514,0.26463,-29,1,0,-0.0015109999999999846,29,6.766281364533408e-05,With Host,Not in Group
13135,0.104671,0.103375,0.10361,-64,1,0,-0.0012960000000000055,64,0.0002866123377057638,With Host,Not in Group
13136,0.372057,0.370464,0.37057,-23,1,0,-0.001593000000000011,23,0.00011826144918654936,With Host,Not in Group
13152,0.203548,0.202157,0.20231,-38,1,0,-0.0013910000000000033,38,6.87798455401183e-05,With Host,Not in Group
13254,0.180746,0.179903,0.18004,-35,1,0,-0.0008429999999999827,35,7.19241366337291e-05,With Host,Not in Group
13305,0.214812,0.213386,0.2135,-29,1,0,-0.0014260000000000106,29,5.120756754743683e-05,With Host,Not in Group
13327,0.282247,0.280698,0.2808,-24,1,0,-0.0015490000000000226,24,0.00022320874978299147,With Host,Not in Group
13354,0.157626,0.15654,0.15671,-44,1,0,-0.0010859999999999759,44,5.075304835496682e-05,With Host,Not in Group
13370,0.1996,0.198464,0.19861,-38,1,0,-0.0011359999999999981,38,0.00250501002004008,With Host,Not in Group
13411,0.163,0.161801,0.1619,-26,1,0,-0.0011990000000000056,26,0.003067484662576687,With Host,Not in Group
13425,0.212612,0.211147,0.21127,-31,1,0,-0.001464999999999994,31,0.0005597050025398379,With Host,Not in Group
13506,0.244619,0.243412,0.24354,-31,1,0,-0.0012070000000000136,31,7.767180799529064e-05,With Host,Not in Group
13511,0.23744,0.236527,0.23664,-28,1,0,-0.0009130000000000249,28,0.00012213611859838275,With Host,Not in Group
13518,0.3012,0.29981,0.29993,-27,0,0,-0.0013900000000000023,27,0.033200531208499334,No Host,Not in Group
13578,0.229,0.22769,0.22783,-35,1,0,-0.0013100000000000056,35,0.002183406113537118,With Host,Not in Group
13610,0.298307,0.29683,0.29692,-20,1,0,-0.001477000000000006,20,3.017026083866621e-05,With Host,Not in Group
13641,0.2193,0.217813,0.21794,-31,1,0,-0.0014869999999999883,31,0.002279981760145919,With Host,Not in Group
13655,0.262699,0.261734,0.26184,-26,1,0,-0.0009649999999999936,26,0.00022459164290690103,With Host,Not in Group
13689,0.251768,0.250294,0.25043,-32,1,0,-0.0014739999999999753,32,4.766292777477678e-05,With Host,Not in Group
13727,0.226638,0.225338,0.22543,-22,1,0,-0.0012999999999999956,22,9.26587774336166e-05,With Host,Not in Group
13736,0.150207,0.148822,0.14898,-42,1,0,-0.0013849999999999973,42,0.00014646454559374728,With Host,Not in Group
13757,0.2912,0.289626,0.28973,-25,1,0,-0.0015740000000000198,25,0.01717032967032967,With Host,Not in Group
13796,0.148699,0.147294,0.14747,-47,1,0,-0.0014049999999999896,47,0.00014794988533883886,With Host,Not in Group
13830,0.33147,0.329846,0.32995,-24,1,0,-0.0016240000000000143,24,0.00011162397803722811,With Host,Not in Group
13835,0.247488,0.246039,0.24617,-32,1,0,-0.0014490000000000058,32,4.848719937936385e-05,With Host,Not in Group
13894,0.1249,0.123564,0.12377,-56,1,0,-0.0013360000000000039,56,0.00400320256204964,With Host,Not in Group
13934,0.330932,0.329313,0.32941,-22,1,0,-0.0016189999999999816,22,0.00012993605937171383,With Host,Not in Group
13956,0.2642,0.262902,0.26303,-31,1,0,-0.0012979999999999658,31,0.018925056775170326,With Host,Not in Group
14019,0.2164,0.215128,0.21521,-20,1,0,-0.0012719999999999954,20,0.002310536044362292,With Host,Not in Group
14024,0.148812,0.147587,0.14771,-31,1,0,-0.0012250000000000039,31,0.00029567507996666937,With Host,Not in Group
14108,0.1352,0.134633,0.13477,-37,1,0,-0.0005669999999999842,37,0.03698224852071006,With Host,Not in Group
14157,0.2115,0.210831,0.21095,-29,1,0,-0.0006690000000000029,29,0.002364066193853428,With Host,Not in Group
14212,0.20449,0.20308,0.2032,-30,1,0,-0.0014099999999999946,30,0.0002298400899799501,With Host,Not in Group
14261,0.285847,0.284364,0.28445,-21,1,0,-0.001483000000000012,21,7.696425010582584e-05,With Host,Not in Group
14279,0.045389,0.044288,0.04487,-167,1,0,-0.0011009999999999978,167,0.00024234946793275905,With Host,Not in Group
14284,0.181066,0.180372,0.1805,-32,1,0,-0.0006940000000000002,32,0.0002650967050688699,With Host,Not in Group
14298,0.2701,0.268792,0.26887,-18,1,0,-0.0013080000000000314,18,0.0018511662347278786,With Host,Not in Group
14318,0.057866,0.056583,0.05653,14,1,0,-0.0012829999999999994,14,0.00020737566100991947,With Host,Not in Group
14331,0.221159,0.219756,0.2199,-35,1,0,-0.0014029999999999876,35,7.234614010734359e-05,With Host,Not in Group
14397,0.386529,0.384923,0.38503,-23,1,0,-0.0016059999999999963,23,7.502671209663441e-05,With Host,Not in Group
14421,0.175041,0.174003,0.17417,-42,1,0,-0.0010380000000000111,42,0.00015424957581366652,With Host,Not in Group
