SNID,zcmb,redshift_diff,radial_distance_m,angular_velocity
Yowie,0.457582,-0.00010799999999999699,6.039339000539889e+25,-5.361114098927828e-25
camille,1.222887,-7.299999999998974e-05,1.6148954614135104e+26,-1.3551867570945562e-25
carter,1.542947,4.700000000013027e-05,2.0351383065276647e+26,6.92348302857102e-26
colfax,2.261295,-7.49999999998252e-05,2.986631540748391e+26,-7.52835897002328e-26
garner,1.070827,-7.299999999998974e-05,1.4140246675224684e+26,-1.5476992683827546e-25
geta,1.697016,-4.399999999993298e-05,2.246581247465604e+26,-5.871529537095838e-26
Jay,1.030811,-7.900000000016227e-05,1.3611639322879838e+26,-1.7399523760697082e-25
Primo,1.549026,1.6000000000016e-05,2.048353490336286e+26,2.3417243901672985e-26
rutledge,1.614988,-6.20000000000065e-05,2.1329306667114616e+26,-8.71436314648683e-26
stone,1.801112,-7.80000000000225e-05,2.378733085551816e+26,-9.830363846216143e-26
trajan,1.517549,9.000000000147779e-06,2.0087079389104222e+26,1.343217732045129e-26
vespasian,1.203627,-3.300000000017178e-05,1.5937511673197166e+26,-6.207462819110751e-26
washington,1.329108,8.000000000008e-06,1.75761944654662e+26,1.3645386484057565e-26
wilson,1.911601,-4.899999999996574e-05,2.5293861809700975e+26,-5.807666125682606e-26
1997,1.756099,-8.099999999999774e-05,2.3192647584130205e+26,-1.0470210013718025e-25
03D1au,0.503092,-6.8000000000068e-05,6.664417194687671e+25,-3.0589152132117945e-25
03D1aw,0.580733,-6.699999999992823e-05,7.691236976617537e+25,-2.6115558195701277e-25
03D1bp,0.345936,-8.399999999997299e-05,4.585668781591556e+25,-5.491579891919658e-25
03D1co,0.677672,-5.8000000000002494e-05,8.973109806053795e+25,-1.9377855548217845e-25
03D1dt,0.610721,-5.900000000003125e-05,8.087692490876175e+25,-2.1869964816247823e-25
03D1ew,0.866505,-5.500000000002725e-05,1.1470779545883202e+26,-1.4374424269992905e-25
03D1fc,0.33094,-8.999999999997899e-05,4.387441024462239e+25,-6.149671544200586e-25
03D1fq,0.798576,-5.3999999999998494e-05,1.057214704689696e+26,-1.5312682145062609e-25
03D3aw,0.449556,-8.399999999997299e-05,5.933617530070919e+25,-4.244049493309845e-25
03D3bl,0.355815,-9.500000000001174e-05,4.695354807203112e+25,-6.065629687092466e-25
03D3cd,0.461269,-8.099999999999774e-05,6.088235180631787e+25,-3.9885432112166553e-25
03D4ag,0.283606,-2.399999999996849e-05,3.766327385457042e+25,-1.910354107763641e-25
03D4at,0.632229,-2.0999999999937735e-05,8.37842653466584e+25,-7.514109710138343e-26
03D4au,0.46641,-2.0000000000020002e-05,6.184706022434722e+25,-9.694638901600728e-26
03D4cj,0.26862,-2.999999999997449e-05,3.568099628327724e+25,-2.5206061144115256e-25
03D4cx,0.946884,-1.6000000000127024e-05,1.2541209434381517e+26,-3.8247342516169645e-26
03D4cy,0.924912,-1.8000000000073513e-05,1.2250475390591854e+26,-4.4049427242360516e-26
03D4cz,0.69316,-2.0000000000020002e-05,9.184552746991733e+25,-6.528188497768549e-26
03D4dh,0.625228,-2.199999999996649e-05,8.285920248005493e+25,-7.959808782346829e-26
03D4di,0.896938,-1.2000000000012001e-05,1.1880450243950458e+26,-3.0280918838370244e-26
03D4dy,0.608257,-1.2999999999929734e-05,8.061262123258932e+25,-4.8346051702427085e-26
03D4fd,0.789049,-2.1000000000048757e-05,1.045321039261937e+26,-6.022687176046643e-26
03D4gf,0.578287,-1.3000000000040757e-05,7.664806609000296e+25,-5.0846709549538585e-26
03D4gg,0.590276,-1.399999999995849e-05,7.82338881470375e+25,-5.364803554310482e-26
04D1aj,0.719636,-5.399999999988747e-05,9.528147526015885e+25,-1.6990493364805689e-25
04D1dc,0.210039,-0.00011099999999999999,2.788403783619073e+25,-1.193405454170263e-24
04D1de,0.7666,-6.0000000000060005e-05,1.0149261165021082e+26,-1.772301174198883e-25
04D1ff,0.858524,-5.6000000000056005e-05,1.1365058075414232e+26,-1.4771924205415806e-25
04D1hd,0.367912,-7.799999999996698e-05,4.876402825381223e+25,-4.795299437175193e-25
04D1hx,0.558755,-6.499999999998174e-05,7.400502932827873e+25,-2.63313317309211e-25
04D1hy,0.84852,-5.999999999994898e-05,1.123290623732802e+26,-1.6013262373908515e-25
04D1iv,0.996402,-5.8000000000002494e-05,1.3188753441003959e+26,-1.318393178080152e-25
04D1jd,0.776605,-5.500000000002725e-05,1.0281413003107294e+26,-1.6037275406624475e-25
04D1jg,0.582942,-6.8000000000068e-05,7.720310380996505e+25,-2.640552793602718e-25
04D1kj,0.583752,-6.799999999995698e-05,7.730882528043401e+25,-2.636941781231093e-25
04D1ks,0.796563,-5.6999999999862716e-05,1.0545716679279719e+26,-1.6203896449763126e-25
04D1oh,0.58873,-6.0000000000060005e-05,7.796958447086507e+25,-2.306995426753801e-25
04D1ow,0.913484,-5.6000000000056005e-05,1.20918931848884e+26,-1.3883994335144909e-25
04D1pc,0.768597,-5.300000000008076e-05,1.0175691532638324e+26,-1.5614663851651325e-25
04D1pd,0.948466,-5.4000000000109516e-05,1.255442461819014e+26,-1.2894890227447654e-25
04D1pg,0.513802,-6.8000000000068e-05,6.805819661439919e+25,-2.995361052471277e-25
04D1pp,0.733619,-6.099999999997774e-05,9.713160099336583e+25,-1.882738444642992e-25
04D1pu,0.63771,-5.999999999994898e-05,8.444502453708947e+25,-2.130089674150585e-25
04D1qd,0.765599,-6.099999999997774e-05,1.013604598121246e+26,-1.8041887311767917e-25
04D1rh,0.434869,-7.100000000004325e-05,5.761820140558843e+25,-3.6941910713562283e-25
04D1rx,0.983419,-5.099999999991223e-05,1.3016956051491883e+26,-1.1745768594049571e-25
04D1sa,0.583752,-6.799999999995698e-05,7.730882528043401e+25,-2.636941781231093e-25
04D1si,0.700641,-5.900000000003125e-05,9.277059033652082e+25,-1.906612317313913e-25
04D1sk,0.662068,-6.20000000000065e-05,8.766952938639303e+25,-2.1201359840864853e-25
04D2al,0.838135,5.499999999991623e-05,1.1047893664007322e+26,1.4924641466900307e-25
04D2an,0.621882,5.2000000000052005e-05,8.193413961345144e+25,1.90265106701093e-25
04D2cf,0.370593,7.299999999998974e-05,4.876402825381223e+25,4.48790844761395e-25
04D2fp,0.416639,6.899999999998574e-05,5.484301280577797e+25,3.771798547109795e-25
04D2fs,0.358577,7.699999999999374e-05,4.717820619677768e+25,4.892941280920254e-25
04D2gb,0.451689,6.899999999998574e-05,5.94683271387954e+25,3.478436437890144e-25
04D2gc,0.52277,5.999999999994898e-05,6.885110764291645e+25,2.612528410330564e-25
04D2gp,0.734005,5.500000000002725e-05,9.673514547910719e+25,1.7045082331084483e-25
04D2iu,0.701974,5.3999999999998494e-05,9.250628666034838e+25,1.7500208165785844e-25
04D2ja,0.742017,5.700000000008476e-05,9.779236018379688e+25,1.7473931576974793e-25
04D2kr,0.746127,5.699999999997374e-05,9.833418271995035e+25,1.737765000260202e-25
04D2mc,0.349566,7.599999999996498e-05,4.598883965400177e+25,4.954294776603894e-25
04D2mh,0.591844,5.3999999999998494e-05,7.796958447086507e+25,2.0762958840762865e-25
04D2mj,0.514754,6.399999999995298e-05,6.779389293822675e+25,2.830154233725549e-25
04D3co,0.620626,-7.40000000000185e-05,8.193413961345144e+25,-2.7076188261289077e-25
04D3cy,0.64364,-7.00000000000145e-05,8.497363188943433e+25,-2.469645182085443e-25
04D3dd,1.002787,-6.299999999992423e-05,1.324161417623844e+26,-1.4263310048611092e-25
04D3df,0.47058,-8.00000000000245e-05,6.211136390051964e+25,-3.861354047613611e-25
04D3do,0.610638,-7.199999999996098e-05,8.061262123258932e+25,-2.677627478916676e-25
04D3fk,0.358331,-8.899999999995023e-05,4.728392766724665e+25,-5.64283258145394e-25
04D3fq,0.74269,-7.00000000000145e-05,9.80566638599693e+25,-2.140137266955445e-25
04D3gt,0.451551,-7.899999999999574e-05,5.960047897688162e+25,-3.9737271559823096e-25
04D3gx,0.910745,-6.500000000009276e-05,1.2025817265845292e+26,-1.620389644982528e-25
04D3hn,0.552599,-7.099999999993223e-05,7.294781462358903e+25,-2.9178755563565156e-25
04D3kr,0.337529,-9.099999999995223e-05,4.453516943505344e+25,-6.125746016924958e-25
04D3ks,0.750675,-6.499999999998174e-05,9.911387856465899e+25,-1.9660727692421092e-25
04D3lp,0.983769,-6.100000000008876e-05,1.299052568387464e+26,-1.4077444118159894e-25
04D3lu,0.82269,-7.00000000000145e-05,1.0862881090686626e+26,-1.9318514015583214e-25
04D3mk,0.813689,-7.100000000004325e-05,1.0743944436409035e+26,-1.9811405991529097e-25
04D3ml,0.950756,-6.399999999995298e-05,1.255442461819014e+26,-1.5282832862117965e-25
04D3nc,0.817726,-6.4000000000064e-05,1.079680517164352e+26,-1.7770735886214505e-25
04D3nh,0.340514,-9.60000000000405e-05,4.4931624949312085e+25,-6.405304949571554e-25
04D3nr,0.960744,-6.599999999967743e-05,1.2686576456276351e+26,-1.559625033285835e-25
04D3ny,0.810714,-6.599999999989947e-05,1.0704298884983171e+26,-1.8484444839005418e-25
04D3oe,0.756681,-6.899999999998574e-05,9.990678959317628e+25,-2.070497879696514e-25
04D4an,0.611248,-2.199999999996649e-05,8.100907674684795e+25,-8.141598868729955e-26
04D4bk,0.877965,-1.4999999999987246e-05,1.1629361751586655e+26,-3.8668389255176817e-26
04D4bq,0.54832,-2.0000000000020002e-05,7.268351094741661e+25,-8.249256374452983e-26
04D4dm,0.809026,-1.399999999995849e-05,1.0717514068791795e+26,-3.9161081432204747e-26
04D4dw,1.028794,-1.6000000000016e-05,1.3624854506688456e+26,-3.5205361830837176e-26
04D4fx,0.627234,-1.6000000000016e-05,8.312350615622735e+25,-5.77054499961735e-26
04D4gg,0.422448,-2.2000000000022002e-05,5.603237934855389e+25,-1.1770754968264282e-25
04D4hf,0.933894,-1.6000000000016e-05,1.2369412044869444e+26,-3.877855560640291e-26
04D4hu,0.701153,-1.6999999999933735e-05,9.290274217460704e+25,-5.48581416079357e-26
04D4ib,0.697159,-1.0999999999983245e-05,9.237413482226218e+25,-3.569957157747827e-26
04D4ic,0.685174,-1.6000000000016e-05,9.078831276522764e+25,-5.283366528033935e-26
04D4id,0.76707,-2.0000000000020002e-05,1.0162476348829703e+26,-5.89998830422515e-26
04D4ih,0.931895,-1.5000000000098268e-05,1.2342981677252202e+26,-3.6432743623990845e-26
04D4ii,0.863972,-1.799999999996249e-05,1.1444349178265959e+26,-4.7152215997016564e-26
04D4im,0.749095,-1.5000000000098268e-05,9.924603040274522e+25,-4.5310496064989944e-26
04D4in,0.514349,-2.1000000000048757e-05,6.819034845248539e+25,-9.232452628397083e-26
04D4jr,0.468402,-1.799999999996249e-05,6.211136390051964e+25,-8.68804660710986e-26
04D4ju,0.470394,-2.6000000000081513e-05,6.2375667576692065e+25,-1.2496225228276433e-25
04D4jw,0.958866,-1.4000000000069512e-05,1.2699791640084973e+26,-3.3048529700072755e-26
04D4jy,0.927903,-1.6999999999933735e-05,1.2290120942017717e+26,-4.146803607567613e-26
05D1az,0.840533,-5.699999999997374e-05,1.112718476685905e+26,-1.5357137015363613e-25
05D1cb,0.630708,-6.20000000000065e-05,8.351996167048598e+25,-2.2254718541819216e-25
05D1cc,0.56276,-7.00000000000145e-05,7.453363668062356e+25,-2.8155706597179792e-25
05D1ck,0.615708,-6.20000000000065e-05,8.15376840991928e+25,-2.2795757080113035e-25
05D1cl,0.828539,-6.099999999997774e-05,1.0968602561155595e+26,-1.6672442853163849e-25
05D1dn,0.56475,-6.0000000000060005e-05,7.4797940356795985e+25,-2.404818554390004e-25
05D1dx,0.578754,-6.60000000000105e-05,7.664806609000296e+25,-2.581448330968892e-25
05D1ee,0.557752,-6.799999999995698e-05,7.387287749019252e+25,-2.7595902361720733e-25
05D1em,0.864508,-5.199999999994098e-05,1.1444349178265959e+26,-1.3621751288039932e-25
05D1eo,0.735618,-6.20000000000065e-05,9.739590466953824e+25,-1.9084100567747276e-25
05D1er,0.858518,-5.2000000000052005e-05,1.1365058075414232e+26,-1.3716786762171822e-25
05D1hk,0.261991,-9.900000000001574e-05,3.4755933416673757e+25,-8.53939181727352e-25
05D1hm,0.585753,-6.700000000003925e-05,7.757312895660643e+25,-2.5893108807365126e-25
05D1if,0.76159,-6.0000000000060005e-05,1.0083185245977975e+26,-1.7839152054845902e-25
05D1ix,0.488808,-7.199999999990547e-05,6.475440066224388e+25,-3.3333729839549245e-25
05D1iz,0.858527,-5.299999999996974e-05,1.1365058075414232e+26,-1.3980571122960855e-25
05D1ke,0.688666,-5.3999999999998494e-05,9.118476827948628e+25,-1.7753834371087085e-25
05D1kl,0.558752,-6.799999999995698e-05,7.400502932827873e+25,-2.754662396464623e-25
05D2ab,0.324539,7.900000000005125e-05,4.268504370184648e+25,5.548454945353811e-25
05D2ac,0.480711,6.100000000003325e-05,6.3300730443295545e+25,2.888961914016406e-25
05D2ay,0.922231,5.099999999991223e-05,1.2157969103931505e+26,1.2575632679498725e-25
05D2bt,0.681951,5.100000000002325e-05,8.986324989862417e+25,1.7014091272300017e-25
05D2bv,0.475715,6.499999999998174e-05,6.263997125286448e+25,3.1108746348767552e-25
05D2bw,0.92222,4.999999999999449e-05,1.2157969103931505e+26,1.2329051646587238e-25
05D2by,0.893192,5.199999999982996e-05,1.177472877348149e+26,1.3239547267584056e-25
05D2cb,0.428653,6.299999999997974e-05,5.642883486281252e+25,3.347034348646582e-25
05D2ci,0.63189,5.999999999994898e-05,8.325565799431357e+25,2.1605195266384505e-25
05D2ck,0.699969,4.899999999996574e-05,9.224198298417598e+25,1.592531943346204e-25
05D2ct,0.736016,5.6000000000056005e-05,9.699944915527961e+25,1.7307704109887729e-25
05D2dt,0.575831,6.099999999997774e-05,7.585515506148568e+25,2.4108236181404167e-25
05D2dw,0.418641,7.099999999998774e-05,5.510731648195041e+25,3.862511527841861e-25
05D2dy,0.511754,6.4000000000064e-05,6.739743742396813e+25,2.8468021998112252e-25
05D2eb,0.535779,5.900000000003125e-05,7.056908153803721e+25,2.506445405907054e-25
05D2ec,0.641902,5.199999999994098e-05,8.457717637517567e+25,1.8431932211629034e-25
05D2fq,0.735005,5.500000000002725e-05,9.686729731719339e+25,1.702182846705845e-25
05D2hc,0.351567,7.699999999999374e-05,4.625314333017419e+25,4.990800106538659e-25
05D2he,0.609868,5.8000000000002494e-05,8.034831755641688e+25,2.164073012703934e-25
05D2ie,0.349564,7.399999999996298e-05,4.598883965400177e+25,4.823918598272022e-25
05D2le,0.701977,5.699999999997374e-05,9.250628666034838e+25,1.847244195276595e-25
05D2mp,0.355268,7.799999999996698e-05,4.674210513109318e+25,5.0027296927273005e-25
05D2my,0.983291,5.100000000002325e-05,1.2964095316257397e+26,1.1793661636252817e-25
05D2nn,0.872162,5.199999999994098e-05,1.1497209913500444e+26,1.3559122546485725e-25
05D2nt,0.759039,4.899999999996574e-05,1.0003894143126248e+26,1.468411223851586e-25
05D2ob,0.92623,4.999999999999449e-05,1.221082983916599e+26,1.2275679128636644e-25
05D3ax,0.643636,-7.40000000000185e-05,8.497363188943433e+25,-2.610767763919009e-25
05D3cf,0.419563,-8.700000000000374e-05,5.537162015812283e+25,-4.710345077770853e-25
05D3ci,0.515582,-7.80000000000225e-05,6.805819661439919e+25,-3.4358553248910786e-25
05D3cq,0.890722,-6.799999999995698e-05,1.1761513589672867e+26,-1.7332707213709993e-25
05D3cx,0.805689,-6.099999999997774e-05,1.0638222965940068e+26,-1.719022058152297e-25
05D3dd,0.480563,-7.700000000004925e-05,6.3432882281381754e+25,-3.639125077687062e-25
05D3dh,0.80069,-6.999999999990347e-05,1.057214704689696e+26,-1.9849773150980267e-25
05D3gp,0.580598,-7.2000000000072e-05,7.664806609000296e+25,-2.8161254519684324e-25
05D3gv,0.715645,-6.499999999998174e-05,9.448856423164158e+25,-2.062314093610604e-25
05D3ha,0.805688,-6.20000000000065e-05,1.0638222965940068e+26,-1.7472027476310238e-25
05D3hh,0.766677,-6.299999999992423e-05,1.012283079740384e+26,-1.8657750220245838e-25
05D3hs,0.664631,-6.899999999998574e-05,8.774882048924477e+25,-2.357374091943621e-25
05D3ht,0.901729,-6.099999999997774e-05,1.1906880611567702e+26,-1.5358632151083231e-25
05D3jb,0.745659,-7.100000000004325e-05,9.845311937422795e+25,-2.161969539746732e-25
05D3jh,0.718674,-6.60000000000105e-05,9.488501974590021e+25,-2.085292523623896e-25
05D3jk,0.736684,-6.599999999989947e-05,9.726375283145203e+25,-2.0342935216840202e-25
05D3jq,0.579594,-7.599999999996498e-05,7.651591425191674e+25,-2.9777108501867965e-25
05D3jr,0.370526,-9.399999999998299e-05,4.889618009189844e+25,-5.763331818361021e-25
05D3km,0.960733,-6.700000000003925e-05,1.2686576456276351e+26,-1.5832557156170132e-25
05D3kp,0.850722,-6.8000000000068e-05,1.123290623732802e+26,-1.8148364023796566e-25
05D3kt,0.648634,-6.60000000000105e-05,8.563439107986538e+25,-2.3105556048795637e-25
05D3kx,0.219457,-0.00013299999999999423,2.894125254088043e+25,-1.3777011502068633e-24
05D3la,0.936747,-6.300000000003525e-05,1.2369412044869444e+26,-1.5269056270014418e-25
05D3lb,0.647633,-6.700000000003925e-05,8.550223924177916e+25,-2.3491893152895404e-25
05D3lc,0.461558,-8.199999999991547e-05,6.092199735774373e+25,-4.0351568599465723e-25
05D3lr,0.600597,-7.299999999998974e-05,7.92911028517272e+25,-2.7600636952825794e-25
05D3mh,0.670648,-7.199999999996098e-05,8.854173151776205e+25,-2.4378399434913017e-25
05D3mn,0.760692,-6.799999999995698e-05,1.0043539694552111e+26,-2.0297512395002492e-25
05D3mq,0.246488,-0.00011200000000000099,3.2509352169208153e+25,-1.032833724930488e-24
05D3mx,0.470568,-8.20000000000265e-05,6.211136390051964e+25,-3.957887898804018e-25
05D4af,0.497374,-1.6000000000016e-05,6.594376720501979e+25,-7.273893396311247e-26
05D4ag,0.638229,-2.1000000000048757e-05,8.457717637517567e+25,-7.443664931645149e-26
05D4av,0.507367,-1.3000000000040757e-05,6.72652855858819e+25,-5.793927610752924e-26
05D4be,0.535322,-1.8000000000073513e-05,7.096553705229585e+25,-7.604063138485698e-26
05D4bf,0.58728,-1.999999999990898e-05,7.783743263277887e+25,-7.703040757086511e-26
05D4bi,0.773076,-1.4000000000069512e-05,1.024176745168143e+26,-4.098017682809021e-26
05D4bj,0.69916,-2.0000000000020002e-05,9.26384384984346e+25,-6.472312419328305e-26
05D4bm,0.370507,-2.3000000000050758e-05,4.916048376807086e+25,-1.4025953378623142e-25
05D4cn,0.761084,-1.6000000000016e-05,1.0083185245977975e+26,-4.7571072146255744e-26
05D4cq,0.699164,-1.6000000000016e-05,9.26384384984346e+25,-5.177849935462644e-26
05D4cs,0.788055,-1.5000000000098268e-05,1.0439995208810748e+26,-4.307364879089551e-26
05D4cw,0.373508,-2.199999999996649e-05,4.955693928232949e+25,-1.3308800284083901e-25
05D4dt,0.405474,-2.6000000000026002e-05,5.378579810108828e+25,-1.4491936874039026e-25
05D4dw,0.852988,-1.2000000000012001e-05,1.1298982156371127e+26,-3.1839235129467657e-26
05D4dy,0.808043,-1.7000000000044757e-05,1.0704298884983171e+26,-4.7611448827939087e-26
05D4ef,0.603268,-1.2000000000012001e-05,7.995186204215826e+25,-4.4995943860652636e-26
05D4ej,0.583285,-1.4999999999987246e-05,7.730882528043401e+25,-5.816783340949676e-26
05D4ek,0.534331,-1.8999999999991246e-05,7.083338521420964e+25,-8.041485924711543e-26
05D4ev,0.720134,-1.6000000000016e-05,9.541362709824507e+25,-5.0272476520212085e-26
05D4ff,0.40048,-2.0000000000020002e-05,5.312503891065722e+25,-1.1286296034699356e-25
05D4fg,0.836999,-2.0999999999937735e-05,1.1087539215433185e+26,-5.678123428161751e-26
05D4fo,0.371504,-2.6000000000026002e-05,4.9292635606157076e+25,-1.5812917715104244e-25
05D4gw,0.806036,-1.4000000000069512e-05,1.0677868517365931e+26,-3.9306481487339e-26
05D4hn,0.84,-2.0000000000020002e-05,1.112718476685905e+26,-5.38846912820563e-26
06D2bk,0.500735,6.500000000009276e-05,6.594376720501979e+25,2.9550191922527064e-25
06D2ca,0.532773,6.300000000003525e-05,7.0172626023778576e+25,2.6914946645449145e-25
06D2cc,0.533774,5.3999999999998494e-05,7.0304777861864785e+25,2.3026589691823475e-25
06D2cd,0.932239,4.899999999996574e-05,1.2290120942017717e+26,1.1952551574791941e-25
06D2ce,0.822113,5.299999999996974e-05,1.0836450723069382e+26,1.466255020212968e-25
06D2ck,0.553805,5.500000000002725e-05,7.294781462358903e+25,2.260326135209029e-25
06D2ga,0.842133,5.299999999996974e-05,1.1100754399241807e+26,1.4313441863983732e-25
06D2gb,0.443675,6.499999999998174e-05,5.841111243410571e+25,3.336096327899506e-25
06D3bz,0.727669,-7.100000000015427e-05,9.607438628867612e+25,-2.2154983591662092e-25
06D3cc,0.683653,-6.700000000003925e-05,9.02597054128828e+25,-2.2253667452303547e-25
06D3df,0.442542,-8.80000000000325e-05,5.841111243410571e+25,-4.51656118238996e-25
06D3do,0.726672,-6.8000000000068e-05,9.59422344505899e+25,-2.124808460086375e-25
06D3ed,0.404543,-8.700000000000374e-05,5.338934258682966e+25,-4.885234127688087e-25
